ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,star_rating,theme_name,val_star_rating,country
2-5,36.5878,,38,,10876,,,DUPLO®,,FR
2-5,36.5878,,59,,10868,,,DUPLO®,,FR
2-5,36.5878,1,37,5,10878,Very Easy,5,DUPLO®,5,FR
1½-5,36.5878,4,65,4.8,10572,Very Easy,5,DUPLO®,4,FR
2-5,32.9278,4,24,5,10597,Easy,4.8,DUPLO®,4.7,FR
2-5,30.4878,2,26,5,10592,Very Easy,5,DUPLO®,5,FR
1½-3,30.4878,6,24,2.2,10845,Average,2.2,DUPLO®,3.2,FR
1½-5,30.4878,,70,,10865,,,DUPLO®,,FR
2-5,30.4878,,29,,10871,,,DUPLO®,,FR
1½-3,24.3878,5,23,5,10847,Easy,5,DUPLO®,4.8,FR
2-5,24.3878,2,26,5,10812,Average,5,DUPLO®,5,FR
1½-5,24.3878,6,36,4.8,10816,Easy,5,DUPLO®,4.7,FR
2-5,24.3878,2,39,5,10833,Average,5,DUPLO®,5,FR
2-5,24.3878,,26,,10867,,,DUPLO®,,FR
1½-3,24.3878,,80,,10848,,,DUPLO®,,FR
2-5,24.3878,1,23,5,10856,Easy,5,DUPLO®,5,FR
1½-5,24.3878,,29,,10818,,,DUPLO®,,FR
2-5,24.3878,1,19,3,10877,,4,DUPLO®,4,FR
1½-3,24.3878,,28,,10861,,,DUPLO®,,FR
2-5,18.2878,,15,,10843,,,DUPLO®,,FR
2-5,18.2878,,19,,10832,,,DUPLO®,,FR
2-5,18.2878,1,15,3,10809,Easy,4,DUPLO®,3,FR
1½-3,18.2878,,41,,10862,,,DUPLO®,,FR
1½-5,15.8478,15,1,4.4,2304,Easy,4,DUPLO®,3.3,FR
2-5,12.1878,,16,,10870,,,DUPLO®,,FR
2-5,12.1878,2,15,5,10838,Very Easy,5,DUPLO®,5,FR
1½-3,12.1878,,18,,10858,,,DUPLO®,,FR
1½-3,6.0878,,6,,10851,,,DUPLO®,,FR
1½-3,6.0878,,6,,10859,,,DUPLO®,,FR
1½-3,6.0878,,6,,10860,,,DUPLO®,,FR
9-12,79.2878,2,646,5,41194,,4.5,Elves,3,FR
8-12,54.8878,2,451,4.5,41193,Average,5,Elves,4.5,FR
8-12,40.2478,2,360,4,41192,Average,4,Elves,3.5,FR
7-12,30.4878,2,205,5,41191,Average,5,Elves,5,FR
7-12,18.2878,2,149,5,41190,Easy,5,Elves,5,FR
8-12,91.4878,1,695,,41188,,5,Elves,,FR
8-12,60.9878,6,460,4.5,41187,Average,4.3,Elves,4.2,FR
8-12,36.5878,8,339,4.3,41183,Average,4.3,Elves,4.4,FR
7-12,24.3878,2,145,5,41186,Average,5,Elves,3.5,FR
7-12,121.9878,4,871,5,41318,Average,4.8,Friends,4,FR
8-12,121.9878,17,1124,4.8,41130,Average,4.8,Friends,4.5,FR
7-12,91.4878,2,603,5,41317,Challenging,4.5,Friends,5,FR
6-12,91.4878,8,622,4.6,41314,Average,4.1,Friends,3.3,FR
6-12,91.4878,7,722,4.6,41340,Average,4.1,Friends,4,FR
6-12,79.2878,5,575,5,41126,Average,5,Friends,5,FR
8-12,73.1878,3,585,3.3,41324,Average,3.7,Friends,3.7,FR
7-12,67.0878,,488,,41339,,,Friends,,FR
6-12,60.9878,6,589,4.8,41313,Easy,4.5,Friends,4,FR
6-12,54.8878,1,460,4,41338,Average,4,Friends,1,FR
7-12,48.7878,4,402,5,41323,Average,5,Friends,4.5,FR
6-12,48.7878,,370,,41320,,,Friends,,FR
6-12,48.7878,3,326,4,41325,Challenging,3.7,Friends,3,FR
6-12,40.2478,3,378,4.7,41336,Average,2.7,Friends,3.3,FR
6-12,36.5878,2,351,5,41335,Challenging,5,Friends,5,FR
6-12,36.5878,2,307,5,41322,Average,4.5,Friends,4.5,FR
6-12,36.5878,1,309,5,41316,Easy,5,Friends,5,FR
6-12,36.5878,7,289,3.8,41311,Easy,4.1,Friends,3.7,FR
6-12,32.9278,1,229,5,41334,Average,5,Friends,5,FR
6-12,30.4878,3,246,5,41319,Easy,4,Friends,4,FR
6-12,24.3878,1,223,5,41333,,5,Friends,5,FR
6-12,24.3878,,210,,41332,,,Friends,,FR
4-7,24.3878,,115,,10749,,,Juniors,,FR
6-12,24.3878,4,186,5,41315,Easy,4.5,Friends,4.8,FR
6-12,18.2878,,119,,41330,,,Friends,,FR
6-12,18.2878,1,163,5,41329,Easy,4,Friends,2,FR
6+,15.8478,2,249,5,40171,Average,5,Friends,5,FR
4-7,12.1878,2,67,5,10748,Very Easy,5,Juniors,4,FR
6-12,12.1878,2,95,4.5,41328,Easy,5,Friends,5,FR
6-12,12.1878,3,86,2.3,41327,Average,3,Friends,2.7,FR
16+,475.7878,130,4634,4.7,75827,Challenging,4.8,Ghostbusters™,4.7,FR
12+,85.3878,83,962,3.7,21313,Average,4.5,Ideas,4.2,FR
12+,195.1878,79,2049,4.8,21310,Average,5,Ideas,4.7,FR
14+,146.3878,367,1969,4.6,21309,Challenging,4.9,Ideas,4.9,FR
9+,60.9878,23,496,3.6,21308,Easy,3.3,Ideas,2.7,FR
10+,36.5878,33,231,4.4,21312,Easy,4.6,Ideas,4.5,FR
10+,42.6878,30,230,4.1,21314,Easy,4.4,Ideas,3.7,FR
4-7,40.2478,,149,,10760,,,Juniors,,FR
4-7,36.5878,,85,,10757,,,Juniors,,FR
4-7,32.9278,,95,,10759,,,Juniors,,FR
4-7,30.4878,,84,,10756,,,Juniors,,FR
5-8,67.0878,1,266,5,10745,Challenging,5,Juniors,5,FR
4-7,48.7878,2,191,5,10744,Average,5,Juniors,4.5,FR
4-7,40.2478,2,175,5,10734,,5,Juniors,4,FR
4-7,36.5878,2,116,5,10743,Easy,4.5,Juniors,5,FR
4-7,36.5878,3,94,4.7,10736,Average,4.7,Juniors,4.7,FR
4-7,36.5878,1,151,5,10753,Easy,5,Juniors,5,FR
4-7,30.4878,1,125,5,10754,,4,Juniors,4,FR
4-7,29.2678,2,100,5,10746,Easy,5,Juniors,4.5,FR
4-7,29.2678,2,95,2.5,10742,Easy,3,Juniors,3,FR
4-7,29.2678,1,110,,10740,Easy,4,Juniors,,FR
4-7,24.3878,,115,,10749,,,Juniors,,FR
4-7,24.3878,,115,,10751,,,Juniors,,FR
4-7,24.3878,2,108,4.5,10739,Easy,4.5,Juniors,4,FR
4-7,24.3878,,131,,10755,,,Juniors,,FR
4-7,18.2878,2,63,4,10737,Easy,4.5,Juniors,4,FR
4-7,18.2878,2,67,5,10738,Average,5,Juniors,5,FR
4-7,13.4078,8,47,3.9,10730,Very Easy,4,Juniors,3.9,FR
4-7,13.4078,3,62,4.3,10733,Easy,4.7,Juniors,5,FR
4-7,13.4078,1,75,5,10732,,5,Juniors,5,FR
4-7,13.4078,3,59,4.3,10731,Easy,5,Juniors,4.3,FR
4-7,12.1878,2,67,5,10748,Very Easy,5,Juniors,4,FR
4-7,12.1878,,73,,10750,,,Juniors,,FR
4-7,60.9878,,150,,10758,,,Juniors,,FR
4-7,42.6878,,178,,10761,,,Juniors,,FR
8-12,170.7878,3,1019,5,75930,Easy,5,Indoraptor Rampage at Lockwood Estate,4.3,FR
7-12,109.7878,1,577,,75929,,5,Carnotaurus Gyrosphere Escape,,FR
7-12,91.4878,,609,,75933,,,T. rex Transport,,FR
6-12,60.9878,4,360,4.8,75932,Average,5,Jurassic Park Velociraptor Chase,4.3,FR
7-12,60.9878,2,289,3,75931,Easy,3.5,Dilophosaurus Outpost Attack,2.5,FR
7-12,60.9878,,397,,75928,,,Blue's Helicopter Pursuit,,FR
6-12,48.7878,2,222,4.5,75927,Average,5,Stygimoloch Breakout,4.5,FR
4-7,36.5878,,85,,10757,,,Juniors,,FR
2-5,36.5878,,22,,10880,,,DUPLO®,,FR
6-12,30.4878,2,126,4,75926,Average,4.5,Pteranodon Chase,3.5,FR
4-7,30.4878,,84,,10756,,,Juniors,,FR
10+,24.3878,1,234,3,41614,Easy,5,BrickHeadz,5,FR
2-5,24.3878,1,24,,10879,,5,DUPLO®,,FR
4-7,60.9878,,150,,10758,,,Juniors,,FR
14+,170.7878,52,1363,3.2,76105,Average,3.8,Marvel Super Heroes,4,FR
8-14,134.1878,8,1004,4.9,76108,Average,5,Marvel Super Heroes,4.9,FR
8-14,103.6878,17,674,4.9,76107,Average,4.7,Marvel Super Heroes,4.2,FR
7-14,48.7878,3,416,3.7,76103,Average,4,Marvel Super Heroes,3.7,FR
7-14,42.6878,13,375,4.7,76104,Easy,4.8,Marvel Super Heroes,4.7,FR
6-12,30.4878,10,223,4.4,76102,Easy,4.4,Marvel Super Heroes,4.9,FR
6-12,18.2878,13,124,4.2,76101,Easy,4.8,Marvel Super Heroes,4.8,FR
10+,12.1878,3,101,4,41604,Average,4.7,BrickHeadz,4.5,FR
10+,12.1878,2,105,3,41605,Easy,5,BrickHeadz,5,FR
10+,12.1878,1,113,5,41606,Easy,5,BrickHeadz,5,FR
10+,12.1878,1,136,,41607,,5,BrickHeadz,,FR
7-14,79.2878,7,375,4.1,76078,Easy,3.7,Marvel Super Heroes,2.3,FR
7-14,73.1878,6,492,4.7,76088,Average,4.3,Marvel Super Heroes,4,FR
7-14,67.0878,6,400,4.8,76084,Easy,4.3,Marvel Super Heroes,4.5,FR
7-14,52.4478,23,375,4.4,76083,Average,4.6,Marvel Super Heroes,3.9,FR
7-14,42.6878,7,358,4.7,76100,Average,4.7,Marvel Super Heroes,4.8,FR
7-14,42.6878,10,377,4.8,76077,Easy,4.6,Marvel Super Heroes,4.3,FR
2-5,36.5878,,38,,10876,,,DUPLO®,,FR
6-12,32.9278,9,185,3.9,76082,Easy,3.9,Marvel Super Heroes,4.2,FR
6-12,32.9278,6,229,4.4,76099,Easy,4.7,Marvel Super Heroes,5,FR
6-12,30.4878,10,160,3.9,76076,Easy,3.7,Marvel Super Heroes,3.9,FR
4-7,30.4878,1,125,5,10754,,4,Juniors,4,FR
5-12,12.1878,2,79,3.5,76091,Easy,3.5,Marvel Super Heroes,3,FR
5-12,12.1878,,86,,76090,,,Marvel Super Heroes,,FR
5-12,12.1878,,89,,76089,,,Marvel Super Heroes,,FR
10+,451.3878,38,601,4.4,31313,Challenging,4.3,MINDSTORMS®,3.7,FR
10-21,243.9878,1,1,5,45500,Average,4,MINDSTORMS®,3,FR
10-21,121.9878,6,1,4,45501,Very Easy,4.3,MINDSTORMS®,3,FR
10-21,42.6878,,1,,45505,,,MINDSTORMS®,,FR
10+,42.6878,4,1,3,45504,Challenging,3.5,MINDSTORMS®,4,FR
10-21,42.6878,1,1,5,45506,Very Easy,5,MINDSTORMS®,5,FR
10-21,42.6878,,1,,45509,,,MINDSTORMS®,,FR
10+,42.6878,3,1,5,45508,Average,5,MINDSTORMS®,3.3,FR
8+,36.5878,2,1,5,45517,Very Easy,4,MINDSTORMS®,2.5,FR
10-21,36.5878,2,1,5,45502,,5,MINDSTORMS®,5,FR
10-21,30.4878,1,1,5,45503,Easy,5,MINDSTORMS®,,FR
10-21,24.3878,,1,,45507,,,MINDSTORMS®,,FR
8+,21.35,13,1,3.8,9843,Very Easy,3.8,MINDSTORMS®,3.5,FR
10-21,18.2878,,7,,45514,,,MINDSTORMS®,,FR
12+,329.3878,11,2863,4.3,21137,Challenging,4.5,Minecraft™,4.2,FR
8+,146.3878,2,1122,5,21136,Easy,5,Minecraft™,4,FR
8+,115.8878,7,729,4,21134,Average,4.1,Minecraft™,3.7,FR
8+,91.4878,1,717,5,21135,Challenging,5,Minecraft™,5,FR
8+,79.2878,4,549,4.7,21144,Easy,4.8,Minecraft™,4.3,FR
8+,67.0878,1,470,5,21143,Average,5,Minecraft™,5,FR
8+,54.8878,,278,,21142,,,Minecraft™,,FR
8+,48.7878,6,387,4.2,21130,Easy,4.7,Minecraft™,4.2,FR
8+,25.6078,5,247,5,21129,Average,4.6,Minecraft™,4.8,FR
7-14,24.3878,4,198,4.5,21140,Average,4.5,Minecraft™,5,FR
7-14,24.3878,2,241,5,21141,Average,5,Minecraft™,4.5,FR
8+,24.3878,16,208,4.4,21123,Easy,4.6,Minecraft™,4.4,FR
6-14,18.2878,,84,,21139,,,Minecraft™,,FR
6-14,18.2878,4,69,5,21138,Easy,4.3,Minecraft™,2.7,FR
5-12,48.7878,10,169,4.3,60153,Very Easy,4.1,City,3.6,FR
5+,4.8678,13,8,4.3,71020,Very Easy,4.8,Minifigures,4,FR
5+,4.8678,16,7,4.5,71021,Very Easy,4.4,Minifigures,4.2,FR
9-14,158.5878,5,1426,2,70357,Challenging,2.6,NEXO KNIGHTS™,1.8,FR
8-14,79.2878,3,604,4.3,72006,Challenging,4,NEXO KNIGHTS™,4,FR
8-14,67.0878,,569,,72005,,,NEXO KNIGHTS™,,FR
8-14,54.8878,3,506,5,72004,Average,5,NEXO KNIGHTS™,5,FR
8-14,36.5878,,369,,72003,,,NEXO KNIGHTS™,,FR
7-14,24.3878,1,191,4,72002,Easy,5,NEXO KNIGHTS™,3,FR
7-14,24.3878,,217,,72001,,,NEXO KNIGHTS™,,FR
16+,365.9878,88,4867,4.8,70620,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,201.2878,52,2295,4.7,70618,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,136.6278,15,1403,4.5,70617,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,103.6878,9,830,4.6,70656,Average,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,103.6878,11,1202,4.7,70632,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.4,FR
9-14,97.5878,6,914,4.8,70616,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.7,FR
8-14,91.4878,6,765,3.8,70643,Average,4.2,NINJAGO®,4.2,FR
9-14,91.4878,19,944,3.6,70615,Average,4.2,THE LEGO® NINJAGO® MOVIE™,4.6,FR
8-14,79.2878,8,747,4.3,70613,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.5,FR
9-14,79.2878,8,876,4.7,70614,Average,5,THE LEGO® NINJAGO® MOVIE™,4.6,FR
8-14,67.0878,2,556,4.5,70642,Average,4,NINJAGO®,4.5,FR
8-14,60.9878,7,521,4.7,70631,Average,4.3,THE LEGO® NINJAGO® MOVIE™,5,FR
8-14,60.9878,29,544,4.6,70612,Average,4.7,THE LEGO® NINJAGO® MOVIE™,4.5,FR
8-14,54.8878,,530,,70640,,,NINJAGO®,,FR
8-14,48.7878,21,494,4.6,70611,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,48.7878,4,552,4.3,70641,Challenging,4.8,NINJAGO®,4.3,FR
7-14,36.5878,3,308,5,70639,Average,4.7,NINJAGO®,4.3,FR
7-14,36.5878,10,312,3.5,70608,Easy,4,THE LEGO® NINJAGO® MOVIE™,3.6,FR
8-14,36.5878,8,341,4.2,70610,Average,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,FR
7-14,36.5878,6,341,4.4,70609,Easy,4.3,THE LEGO® NINJAGO® MOVIE™,4.2,FR
7-14,24.3878,3,257,5,70638,Average,5,NINJAGO®,5,FR
7-14,24.3878,8,217,4.1,70629,Easy,3.6,THE LEGO® NINJAGO® MOVIE™,4.1,FR
7-14,24.3878,18,233,4.6,70607,Easy,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,FR
4-7,24.3878,,131,,10755,,,Juniors,,FR
7-14,18.2878,8,45,3.6,71217,Easy,4,DIMENSIONS™,3.5,FR
6-14,12.1878,1,48,5,70628,Very Easy,5,THE LEGO® NINJAGO® MOVIE™,5,FR
6-14,12.1878,,61,,70633,,,NINJAGO®,,FR
6-14,12.1878,1,68,4,70635,Very Easy,4,NINJAGO®,3,FR
6-14,12.1878,2,73,5,70637,Easy,5,NINJAGO®,3.5,FR
6-14,12.1878,,69,,70636,,,NINJAGO®,,FR
6-14,12.1878,11,109,4.5,70606,Easy,4.7,THE LEGO® NINJAGO® MOVIE™,4.8,FR
6-14,12.1878,,69,,70634,,,NINJAGO®,,FR
14+,268.3878,61,2028,4.6,70751,Challenging,4.8,NINJAGO®,4.3,FR
6+,853.9878,7,2631,4.7,2000430,Easy,4.6,SERIOUS PLAY®,3.6,FR
6+,683.1878,8,2455,3.7,2000431,Average,3.4,SERIOUS PLAY®,2.9,FR
6+,439.1878,2,4900,5,2000409,Easy,5,SERIOUS PLAY®,5,FR
6+,32.9278,10,219,3.9,2000414,Easy,3.9,SERIOUS PLAY®,3.3,FR
8-14,134.1878,2,841,5,75889,Average,5,Speed Champions,4.5,FR
7-14,54.8878,4,391,5,75888,Average,4.8,Speed Champions,4.8,FR
7-14,18.2878,9,183,4.8,75884,Easy,4.9,Speed Champions,4.8,FR
7-14,18.2878,3,179,5,75886,Easy,5,Speed Champions,5,FR
7-14,18.2878,13,203,4.5,75885,Average,4.5,Speed Champions,4.5,FR
7-14,18.2878,3,163,5,75887,Easy,5,Speed Champions,5,FR
8-14,128.0878,8,941,4.6,75883,Average,4.6,Speed Champions,4.3,FR
7-14,42.6878,12,366,4.5,75881,Easy,4.8,Speed Champions,4.4,FR
7-14,18.2878,12,196,4.5,75877,Easy,4.6,Speed Champions,4.4,FR
7-14,18.2878,10,161,4.7,75880,Easy,4.9,Speed Champions,4.7,FR
7-14,18.2878,11,184,4.8,75879,Easy,4.7,Speed Champions,4.7,FR
7-14,18.2878,19,181,4.7,75878,Easy,4.9,Speed Champions,4.8,FR
9-14,207.3878,4,1413,4,75212,Average,4,Star Wars™,3.8,FR
8-12,67.0878,2,464,4,75210,Easy,4.5,Star Wars™,3.5,FR
7-12,36.5878,7,229,4.4,75208,Easy,4.6,Star Wars™,4.3,FR
7-12,36.5878,4,345,4.5,75209,Easy,4.8,Star Wars™,4.3,FR
7-14,36.5878,3,101,3.5,75536,Easy,4.7,Star Wars™,4.3,FR
8-14,36.5878,,104,,75537,,,Star Wars™,,FR
8-14,36.5878,,101,,75535,,,Star Wars™,,FR
6-12,18.2878,5,99,4.5,75207,Very Easy,5,Star Wars™,4.3,FR
10+,12.1878,1,149,2,41609,Very Easy,3,BrickHeadz,4,FR
10+,12.1878,1,141,2,41608,Very Easy,4,BrickHeadz,4,FR
14+,609.9878,84,4016,4.5,75159,Challenging,3.9,Star Wars™,3.5,FR
14+,268.3878,201,1996,3.9,75060,Challenging,4.8,Star Wars™,4.5,FR
14+,268.3878,87,1703,3.3,75144,Challenging,4.3,Star Wars™,4.1,FR
9-14,195.1878,31,1416,4.6,75190,Average,4.8,Star Wars™,4.4,FR
9-14,182.9878,34,1376,4,75189,Challenging,4.3,Star Wars™,3.8,FR
9-14,146.3878,15,825,4.7,75191,Average,4.7,Star Wars™,4.3,FR
9-14,146.3878,23,780,4.7,75188,Average,4.6,Star Wars™,4,FR
10-16,121.9878,79,1106,4.6,75187,Average,4.8,Star Wars™,4.6,FR
8-14,121.9878,71,717,4.7,75102,Average,4.7,Star Wars™,4.1,FR
9-14,121.9878,39,863,4.2,75156,Average,4.4,Star Wars™,4.4,FR
8-14,121.9878,5,775,4.8,75186,Challenging,4.8,Star Wars™,4.4,FR
8-14,109.7878,22,630,4.5,75179,Average,4.6,Star Wars™,3.9,FR
9-14,109.7878,4,746,4.5,75202,Easy,4.3,Star Wars™,4,FR
8-14,109.7878,3,836,5,75180,Average,4.7,Star Wars™,3.7,FR
8-14,103.6878,56,659,4.6,75155,Average,4.6,Star Wars™,3.9,FR
8-14,93.9278,51,691,4.8,75172,Average,4.7,Star Wars™,4.4,FR
8-14,93.9278,6,557,4.2,75185,Challenging,4.3,Star Wars™,4.4,FR
8-14,79.2878,37,370,2.2,75201,Easy,1.8,Star Wars™,1.8,FR
8-14,79.2878,12,457,4.4,75178,Easy,4.3,Star Wars™,3.6,FR
9-14,73.1878,9,554,3.9,75177,Challenging,4,Star Wars™,3.8,FR
10-14,67.0878,11,452,4.2,75532,Challenging,4.5,Star Wars™,4.4,FR
8-14,60.9878,24,358,4.7,75175,Easy,4.6,Star Wars™,3.7,FR
9-14,48.7878,6,168,4.6,75534,Average,5,Star Wars™,4,FR
7-12,48.7878,27,277,4.6,75174,Easy,4.6,Star Wars™,4.1,FR
8-14,48.7878,14,294,4.6,75176,Easy,4.7,Star Wars™,3.7,FR
8-14,42.6878,5,179,4.3,75530,Average,3.6,Star Wars™,3.4,FR
7-12,36.5878,25,241,4.1,75200,Easy,4.5,Star Wars™,4.1,FR
8-14,36.5878,4,144,4.8,75533,Average,4.8,Star Wars™,4,FR
8-12,36.5878,37,262,4.3,75168,Easy,4.5,Star Wars™,4.3,FR
7-12,36.5878,19,157,3.4,75199,Easy,2.6,Star Wars™,1.9,FR
8-14,36.5878,27,305,4.6,75182,Easy,4.6,Star Wars™,4.4,FR
8-14,30.4878,7,92,4.1,75529,Easy,4.7,Star Wars™,3.9,FR
8-14,30.4878,12,86,4.4,75117,Easy,4.5,Star Wars™,4.4,FR
8-14,30.4878,3,85,4.7,75528,Easy,4.7,Star Wars™,4.7,FR
7-14,30.4878,3,100,3.3,75531,Very Easy,4,Star Wars™,4,FR
6-12,24.3878,4,216,4.5,75195,Easy,4.5,Star Wars™,4.5,FR
8-14,24.3878,1,94,4,75526,Easy,4,Star Wars™,4,FR
6-12,18.2878,15,108,3.8,75197,Very Easy,4.1,Star Wars™,3.9,FR
6-12,18.2878,40,125,4.5,75167,Very Easy,4.7,Star Wars™,4.8,FR
6-12,12.1878,3,91,4.7,75194,Easy,4.3,Star Wars™,4,FR
6-12,12.1878,6,109,4.8,75160,Easy,4.8,Star Wars™,4.8,FR
6-12,12.1878,4,88,4.3,75161,Easy,4.5,Star Wars™,4.5,FR
10+,12.1878,5,130,4.3,41603,Easy,5,BrickHeadz,4.8,FR
10+,12.1878,3,119,4.5,41602,Easy,5,BrickHeadz,4.5,FR
9-14,91.4878,7,519,5,75211,Average,4.7,Star Wars™,3.7,FR
6-12,18.2878,4,102,4.3,75206,Very Easy,4.3,Star Wars™,4.5,FR
8-14,60.9878,14,376,4,75205,Easy,3.5,Star Wars™,3.3,FR
7-12,48.7878,13,278,4.9,75204,Easy,4.5,Star Wars™,4.2,FR
7-12,36.5878,27,149,4.3,75173,Easy,4.5,Star Wars™,4.3,FR
7-12,36.5878,38,282,4.5,75183,Easy,4.7,Star Wars™,4.7,FR
7-12,36.5878,32,208,4.4,75169,Easy,4.4,Star Wars™,4.4,FR
6-12,24.3878,3,188,4,75196,Easy,4.3,Star Wars™,4,FR
6-12,18.2878,14,97,4.2,75198,Easy,4.1,Star Wars™,4.1,FR
6-12,12.1878,9,92,4.7,75193,Easy,4.7,Star Wars™,4.7,FR
14+,243.9878,1,1966,5,75181,Very Challenging,5,Star Wars™,5,FR
16+,975.9878,198,7541,4,75192,Challenging,4.8,Star Wars™,4.4,FR
6-12,18.2878,25,117,4.3,75166,Very Easy,4.6,Star Wars™,4.3,FR
16+,365.9878,143,2704,4.2,42056,Challenging,4.7,Technic,4.3,FR
11-16,317.1878,45,1862,3.7,42070,Challenging,3.5,Technic,2.9,FR
12-16,292.7878,75,3929,3.9,42055,Challenging,4.6,Technic,4.6,FR
11-16,195.1878,22,2595,4.5,42078,Average,4.7,Technic,4.7,FR
11-16,176.8878,19,2382,4.5,42069,Average,4.9,Technic,4.7,FR
10-16,158.5878,7,1151,4,42066,Challenging,4.9,Technic,4.7,FR
10-16,121.9878,8,1005,4.1,42077,Average,4.4,Technic,4.1,FR
9-16,109.7878,28,370,4.6,42065,Easy,4.5,Technic,4.2,FR
10-16,109.7878,14,1327,4.6,42064,Challenging,4.6,Technic,4.8,FR
10-16,109.7878,12,1098,4,42068,Average,4.8,Technic,4.6,FR
9-16,97.5878,5,1020,3.8,42076,Average,4.2,Technic,4.2,FR
10-16,60.9878,12,603,4.2,42063,Average,4.7,Technic,4.4,FR
8-14,60.9878,8,631,4.7,42062,Easy,4.8,Technic,4.3,FR
9-16,54.8878,1,513,5,42075,Easy,5,Technic,4,FR
9-16,48.7878,57,10,4.6,8293,Easy,4.5,Power Functions,3.9,FR
8-14,36.5878,5,330,4,42074,Average,4.8,Technic,4.2,FR
7-14,24.3878,1,135,5,42072,,5,Technic,5,FR
7-14,24.3878,2,139,4.5,42073,Easy,4,Technic,3.5,FR
7-14,24.3878,7,142,4.4,42059,Easy,4.7,Technic,4.6,FR
8-14,24.3878,10,365,4.6,42060,Easy,4.8,Technic,4.6,FR
7-14,24.3878,2,140,4.5,42058,Easy,4,Technic,4,FR
8-14,18.2878,9,199,4.3,42057,Easy,4.7,Technic,4.8,FR
8-14,18.2878,2,171,5,42071,Challenging,5,Technic,5,FR
7-14,12.1878,2,176,4.5,42084,Easy,4.5,Technic,4.5,FR
14+,341.5878,19,3444,4.9,70922,Challenging,5,THE LEGO® BATMAN MOVIE,4.9,FR
12-16,201.2878,20,1628,3.5,70912,Average,3.8,THE LEGO® BATMAN MOVIE,3.3,FR
8-14,134.1878,23,1047,4.7,70909,Average,4.7,THE LEGO® BATMAN MOVIE,4.3,FR
9-14,121.9878,4,1053,4,70916,Average,4,THE LEGO® BATMAN MOVIE,3.8,FR
8-14,79.2878,20,581,4.6,70905,Average,4.8,THE LEGO® BATMAN MOVIE,4.3,FR
7-14,67.0878,5,425,3.2,70921,Average,3.2,THE LEGO® BATMAN MOVIE,2.6,FR
8-14,60.9878,19,433,4.4,70906,Average,4.7,THE LEGO® BATMAN MOVIE,4.2,FR
8-14,60.9878,6,366,3.7,70914,Average,4,THE LEGO® BATMAN MOVIE,3,FR
7-14,54.8878,2,156,4.5,71264,Easy,4.5,DIMENSIONS™,3.5,FR
8-14,42.6878,24,305,4.5,70911,Easy,4.8,THE LEGO® BATMAN MOVIE,4.4,FR
7-14,42.6878,18,254,4.2,70903,Easy,4.2,THE LEGO® BATMAN MOVIE,4.4,FR
7-14,42.6878,5,267,3.6,70919,Easy,3.2,THE LEGO® BATMAN MOVIE,3.4,FR
7-14,42.6878,11,293,4.9,70920,Average,4.7,THE LEGO® BATMAN MOVIE,4.6,FR
7-14,32.9278,2,198,4,70918,,4.5,THE LEGO® BATMAN MOVIE,4,FR
7-14,30.4878,8,204,4.1,70910,Average,4.4,THE LEGO® BATMAN MOVIE,4.1,FR
7-14,30.4878,19,201,4.1,70901,Easy,4.6,THE LEGO® BATMAN MOVIE,4.4,FR
6-12,18.2878,7,141,4,70913,Easy,4.1,THE LEGO® BATMAN MOVIE,4.4,FR
6-12,18.2878,18,124,4.5,70900,Easy,4.7,THE LEGO® BATMAN MOVIE,4.6,FR
7-14,18.2878,1,57,5,71344,Average,5,DIMENSIONS™,5,FR
5+,4.8678,13,8,4.3,71020,Very Easy,4.8,Minifigures,4,FR
8-14,103.6878,9,643,4.4,70923,Average,4.8,THE LEGO® BATMAN MOVIE,3.5,FR
16+,365.9878,88,4867,4.8,70620,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,201.2878,52,2295,4.7,70618,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,136.6278,15,1403,4.5,70617,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,103.6878,9,830,4.6,70656,Average,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,FR
9-14,103.6878,11,1202,4.7,70632,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.4,FR
9-14,97.5878,6,914,4.8,70616,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.7,FR
9-14,91.4878,19,944,3.6,70615,Average,4.2,THE LEGO® NINJAGO® MOVIE™,4.6,FR
8-14,79.2878,8,747,4.3,70613,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.5,FR
9-14,79.2878,8,876,4.7,70614,Average,5,THE LEGO® NINJAGO® MOVIE™,4.6,FR
